genesymbol	geneset
IFNA5	KRAS.600_UP.V1_DN
IFNA5	DCA_UP.V1_DN
IFNA5	CTIP_DN.V1_DN
HACD4	STK33_NOMO_UP
IFNA7	KRAS.AMP.LUNG_UP.V1_DN
IFNA7	PKCA_DN.V1_UP
IFNA7	KRAS.PROSTATE_UP.V1_UP
C9orf72	RB_P130_DN.V1_DN
IFNE	E2F3_UP.V1_DN
IFNA13	PRC2_SUZ12_UP.V1_UP
IFNA13	PDGF_ERK_DN.V1_UP
IFNA13	E2F3_UP.V1_DN
IFNA2	ESC_V6.5_UP_EARLY.V1_UP
IFNA2	JNK_DN.V1_UP
LRRC19	PTEN_DN.V1_UP
IFNA10	DCA_UP.V1_UP
IFNA10	KRAS.AMP.LUNG_UP.V1_DN
IFNA10	CYCLIN_D1_KE_.V1_DN
CAAP1	ESC_V6.5_UP_LATE.V1_DN
ELAVL2	GCNP_SHH_UP_LATE.V1_UP
ELAVL2	P53_DN.V2_DN
MTAP	TBK1.DF_DN
MTAP	P53_DN.V1_UP
MTAP	KRAS.DF.V1_UP
NEK1	PGF_UP.V1_UP
NEK1	TBK1.DF_DN
MFAP3L	STK33_SKM_UP
HPF1	E2F1_UP.V1_UP
SH3RF1	ESC_V6.5_UP_EARLY.V1_UP
SH3RF1	ESC_V6.5_UP_LATE.V1_UP
SH3RF1	SNF5_DN.V1_DN
IGKC	BMI1_DN.V1_UP
C2orf68	STK33_DN
C2orf68	STK33_SKM_DN
C2orf68	STK33_NOMO_DN
USP39	E2F1_UP.V1_UP
USP39	GCNP_SHH_UP_LATE.V1_UP
SFTPB	CSR_LATE_UP.V1_DN
GNLY	PDGF_UP.V1_DN
RPIA	PDGF_ERK_DN.V1_UP
POLR1A	SRC_UP.V1_DN
POLR1A	E2F3_UP.V1_DN
RNF103	GCNP_SHH_UP_EARLY.V1_UP
RNF103	TBK1.DF_UP
IGKV3D-15	DCA_UP.V1_UP
IGKV3D-15	KRAS.KIDNEY_UP.V1_DN
IGKV3D-15	PRC2_SUZ12_UP.V1_DN
GGCX	PGF_UP.V1_UP
GGCX	JNK_DN.V1_DN
SPAG16	BMI1_DN_MEL18_DN.V1_DN
CPS1	PDGF_ERK_DN.V1_UP
CPS1	P53_DN.V1_DN
CPS1	WNT_UP.V1_UP
MAP2	STK33_SKM_UP
MAP2	BRCA1_DN.V1_UP
MAP2	NFE2L2.V2
MAP2	PDGF_ERK_DN.V1_UP
MAP2	CAMP_UP.V1_DN
MAP2	ATF2_UP.V1_UP
PTH2R	BRCA1_DN.V1_DN
PTH2R	RAPA_EARLY_UP.V1_UP
KANSL1L	IL2_UP.V1_DN
KANSL1L	KRAS.PROSTATE_UP.V1_UP
LANCL1	BMI1_DN.V1_DN
LANCL1	TBK1.DF_UP
STRADA	CAMP_UP.V1_UP
NACA2	JAK2_DN.V1_UP
CSHL1	PGF_UP.V1_DN
CSHL1	VEGF_A_UP.V1_UP
CSHL1	PRC2_EED_UP.V1_UP
MAP3K3	PDGF_ERK_DN.V1_DN
MAP3K3	E2F1_UP.V1_UP
TANC2	STK33_DN
TANC2	IL2_UP.V1_DN
TANC2	STK33_SKM_DN
TANC2	CAMP_UP.V1_DN
TANC2	IL15_UP.V1_DN
C17orf64	SRC_UP.V1_DN
GH2	SIRNA_EIF4GI_DN
GH1	JAK2_DN.V1_UP
GH1	PGF_UP.V1_DN
GH1	MTOR_UP.N4.V1_UP
CSH2	PTEN_DN.V1_UP
DCAF7	CYCLIN_D1_UP.V1_UP
DCAF7	CYCLIN_D1_KE_.V1_UP
MILR1	STK33_UP
MILR1	STK33_SKM_UP
TEX2	TBK1.DF_UP
TEX2	ESC_V6.5_UP_EARLY.V1_UP
FTSJ3	GCNP_SHH_UP_EARLY.V1_UP
FTSJ3	GCNP_SHH_UP_LATE.V1_UP
FTSJ3	ESC_V6.5_UP_LATE.V1_DN
TBX2	PDGF_ERK_DN.V1_DN
TBX2	CSR_EARLY_UP.V1_UP
TBX2	ALK_DN.V1_UP
TBX2	JNK_DN.V1_UP
TBX2	PDGF_UP.V1_DN
BRIP1	NFE2L2.V2
BRIP1	MTOR_UP.N4.V1_DN
BRIP1	EGFR_UP.V1_DN
MED13	JNK_DN.V1_UP
RPS6KB1	ATF2_UP.V1_DN
RPS6KB1	TBK1.DF_DN
LIMD2	ESC_V6.5_UP_EARLY.V1_UP
LIMD2	ESC_V6.5_UP_LATE.V1_UP
LIMD2	KRAS.PROSTATE_UP.V1_UP
SIX1	DCA_UP.V1_UP
SIX1	BRCA1_DN.V1_UP
SIX1	CSR_EARLY_UP.V1_DN
TMEM30B	P53_DN.V1_UP
AKAP5	VEGF_A_UP.V1_UP
AKAP5	PTEN_DN.V2_DN
AKAP5	ATM_DN.V1_UP
AKAP5	IL15_UP.V1_DN
FNTB	GCNP_SHH_UP_EARLY.V1_UP
FNTB	WNT_UP.V1_UP
ARMH4	ESC_V6.5_UP_LATE.V1_UP
ARMH4	SNF5_DN.V1_UP
ARMH4	ESC_J1_UP_EARLY.V1_UP
ARMH4	CRX_DN.V1_UP
SLC35F4	SRC_UP.V1_UP
SLC35F4	CAHOY_NEURONAL
SIX4	GCNP_SHH_UP_LATE.V1_UP
SIX4	GCNP_SHH_UP_EARLY.V1_DN
SLC38A6	STK33_SKM_UP
SLC38A6	PGF_UP.V1_UP
SLC38A6	TBK1.DF_UP
SLC38A6	STK33_UP
SYNE2	MTOR_UP.N4.V1_DN
SYNE2	PGF_UP.V1_UP
SYNE2	RAF_UP.V1_UP
SGPP1	MEK_UP.V1_UP
SGPP1	RAF_UP.V1_UP
SGPP1	ERBB2_UP.V1_UP
SGPP1	LTE2_UP.V1_UP
SGPP1	EGFR_UP.V1_UP
DACT1	TGFB_UP.V1_UP
DACT1	IL15_UP.V1_DN
L3HYPDH	NFE2L2.V2
TRMT5	MTOR_UP.V1_UP
RAB15	NFE2L2.V2
MAX	MTOR_UP.V1_DN
RHOJ	PKCA_DN.V1_DN
RHOJ	RB_P130_DN.V1_UP
SNAPC1	RELA_DN.V1_UP
SNAPC1	EGFR_UP.V1_UP
SNAPC1	CYCLIN_D1_UP.V1_DN
SNAPC1	EIF4E_DN
GPR135	STK33_UP
GPR135	STK33_SKM_UP
GPR135	NFE2L2.V2
FAT2	NOTCH_DN.V1_DN
FAT2	TBK1.DF_UP
FAT2	IL21_UP.V1_UP
FAT2	PRC2_SUZ12_UP.V1_UP
SOX30	KRAS.LUNG_UP.V1_DN
ANXA6	TBK1.DF_UP
ANXA6	ERBB2_UP.V1_UP
ANXA6	RPS14_DN.V1_UP
ANXA6	LTE2_UP.V1_UP
ANXA6	RB_DN.V1_DN
SMIM3	RB_DN.V1_DN
GRIA1	DCA_UP.V1_UP
GRIA1	PGF_UP.V1_DN
GRIA1	KRAS.600.LUNG.BREAST_UP.V1_DN
GRIA1	CYCLIN_D1_KE_.V1_DN
MFAP3	STK33_SKM_UP
MFAP3	VEGF_A_UP.V1_DN
MFAP3	STK33_UP
MFAP3	CYCLIN_D1_UP.V1_DN
HAVCR2	STK33_UP
HAVCR2	STK33_NOMO_UP
FNDC9	NFE2L2.V2
ZBED8	MTOR_UP.N4.V1_DN
CNOT8	ERBB2_UP.V1_UP
IRGM	WNT_UP.V1_DN
IRGM	ESC_J1_UP_EARLY.V1_UP
EBF1	E2F1_UP.V1_DN
CCNJL	MEK_UP.V1_UP
CCNJL	TBK1.DF_UP
CCNJL	KRAS.600_UP.V1_UP
CCNJL	PRC2_EZH2_UP.V1_UP
CLINT1	EIF4E_DN
GEMIN5	MYC_UP.V1_UP
GALNT10	CRX_NRL_DN.V1_UP
GALNT10	TBK1.DF_UP
GALNT10	NRL_DN.V1_UP
HAND1	WNT_UP.V1_DN
HAND1	BRCA1_DN.V1_DN
MRPL22	MTOR_UP.N4.V1_UP
MYOZ3	DCA_UP.V1_UP
MYOZ3	IL21_UP.V1_UP
RBM22	E2F1_UP.V1_UP
GLRA1	NRL_DN.V1_DN
TCTE3	CRX_DN.V1_DN
AFDN-DT	IL2_UP.V1_DN
AFDN-DT	IL15_UP.V1_DN
CCR6	KRAS.600_UP.V1_UP
CCR6	KRAS.600.LUNG.BREAST_UP.V1_UP
CCR6	KRAS.LUNG.BREAST_UP.V1_UP
TBXT	PRC2_SUZ12_UP.V1_DN
TBXT	TGFB_UP.V1_UP
TBXT	PRC1_BMI_UP.V1_DN
TBXT	ESC_V6.5_UP_EARLY.V1_DN
TCP10	RAPA_EARLY_UP.V1_UP
TCP10	KRAS.KIDNEY_UP.V1_DN
TCP10	ALK_DN.V1_DN
PHF10	TBK1.DF_UP
GPR31	JNK_DN.V1_UP
GPR31	RAPA_EARLY_UP.V1_UP
LINC01558	PDGF_UP.V1_DN
LINC01558	IL2_UP.V1_DN
LINC01558	IL15_UP.V1_DN
LINC01558	PRC2_SUZ12_UP.V1_DN
PDE10A	JAK2_DN.V1_UP
PDE10A	MTOR_UP.V1_DN
PDE10A	AKT_UP_MTOR_DN.V1_UP
PDCD2	CYCLIN_D1_KE_.V1_DN
PDCD2	CYCLIN_D1_UP.V1_DN
TTLL2	ALK_DN.V1_UP
TTLL2	KRAS.KIDNEY_UP.V1_DN
RNASET2	RB_P130_DN.V1_DN
AFDN	KRAS.DF.V1_DN
SMOC2	CRX_DN.V1_DN
KIF25	KRAS.300_UP.V1_DN
KIF25	KRAS.LUNG.BREAST_UP.V1_DN
KIF25	KRAS.600_UP.V1_DN
KIF25	KRAS.BREAST_UP.V1_DN
KIF25	KRAS.50_UP.V1_DN
KIF25	KRAS.600.LUNG.BREAST_UP.V1_DN
FRMD1	ATF2_UP.V1_UP
FRMD1	PTEN_DN.V2_DN
FRMD1	KRAS.LUNG_UP.V1_UP
FRMD1	KRAS.600.LUNG.BREAST_UP.V1_UP
FRMD1	IL15_UP.V1_DN
TBP	E2F1_UP.V1_UP
TBP	GCNP_SHH_UP_EARLY.V1_UP
B3GALNT1	RAF_UP.V1_DN
B3GALNT1	RPS14_DN.V1_DN
RPL22L1	NFE2L2.V2
TMEM212	JAK2_DN.V1_DN
BCHE	MTOR_UP.N4.V1_UP
BCHE	ATM_DN.V1_UP
BCHE	P53_DN.V1_DN
EIF5A2	SIRNA_EIF4GI_DN
LRRC31	KRAS.KIDNEY_UP.V1_DN
LRRC31	PRC1_BMI_UP.V1_UP
LRRC31	KRAS.600_UP.V1_DN
FXR1	EIF4E_DN
SLITRK3	PRC2_SUZ12_UP.V1_DN
SLITRK3	PTEN_DN.V2_UP
SLC7A14	SRC_UP.V1_DN
SLC7A14	CSR_EARLY_UP.V1_DN
KCNMB3	SRC_UP.V1_DN
KCNMB3	PTEN_DN.V1_DN
TBL1XR1	EGFR_UP.V1_DN
TBL1XR1	HOXA9_DN.V1_DN
PRKCI	CSR_LATE_UP.V1_DN
TTC14	SRC_UP.V1_DN
ACTL6A	SNF5_DN.V1_UP
ACTL6A	SRC_UP.V1_DN
ACTL6A	KRAS.DF.V1_DN
ACTL6A	CSR_LATE_UP.V1_UP
NMD3	CSR_EARLY_UP.V1_UP
USP13	VEGF_A_UP.V1_DN
USP13	RB_P130_DN.V1_UP
SEC62	GCNP_SHH_UP_EARLY.V1_UP
ZBBX	NOTCH_DN.V1_UP
ZBBX	IL15_UP.V1_UP
ATP11B	TBK1.DF_UP
ATP11B	PTEN_DN.V2_DN
TNIK	CAMP_UP.V1_UP
TNIK	JNK_DN.V1_DN
GPR160	CAMP_UP.V1_UP
GPR160	E2F3_UP.V1_UP
SERPINI1	BMI1_DN_MEL18_DN.V1_DN
SERPINI1	BCAT.100_UP.V1_UP
SERPINI1	KRAS.KIDNEY_UP.V1_UP
SERPINI1	MEL18_DN.V1_DN
SERPINI1	RAF_UP.V1_UP
SERPINI1	PDGF_UP.V1_UP
PDCD10	PGF_UP.V1_UP
PDCD10	SIRNA_EIF4GI_DN
NCEH1	CAHOY_ASTROCYTIC
NCEH1	STK33_UP
NCEH1	STK33_NOMO_UP
SOX2	BMI1_DN_MEL18_DN.V1_DN
SOX2	SNF5_DN.V1_UP
SOX2	BMI1_DN.V1_DN
SOX2	MEL18_DN.V1_DN
SOX2	TBK1.DN.48HRS_UP
SERPINI2	ALK_DN.V1_DN
FNDC3B	HOXA9_DN.V1_UP
FNDC3B	TGFB_UP.V1_DN
FNDC3B	EIF4E_DN
FNDC3B	EGFR_UP.V1_UP
SI	ESC_J1_UP_LATE.V1_DN
SI	RB_P107_DN.V1_UP
MFN1	RB_P130_DN.V1_DN
MFN1	CAMP_UP.V1_DN
NLGN1	PRC2_EZH2_UP.V1_DN
NLGN1	PRC2_SUZ12_UP.V1_DN
NLGN1	ATF2_S_UP.V1_UP
MECOM	RELA_DN.V1_DN
LRRC34	STK33_SKM_DN
PHC3	JAK2_DN.V1_DN
ZNF22	PTEN_DN.V1_UP
ZNF22	LEF1_UP.V1_UP
GDF10	ATF2_UP.V1_UP
GDF10	PTEN_DN.V1_UP
GDF10	CTIP_DN.V1_UP
GDF10	KRAS.AMP.LUNG_UP.V1_DN
ANTXRL	E2F3_UP.V1_UP
RBP3	JAK2_DN.V1_UP
RBP3	PTEN_DN.V1_UP
A1CF	IL2_UP.V1_DN
A1CF	IL21_UP.V1_DN
BMS1	ESC_J1_UP_EARLY.V1_DN
BMS1	ESC_J1_UP_LATE.V1_DN
DEPP1	MYC_UP.V1_DN
DEPP1	SRC_UP.V1_DN
DEPP1	BCAT.100_UP.V1_DN
DEPP1	DCA_UP.V1_UP
DEPP1	PRC2_EED_UP.V1_UP
DEPP1	JNK_DN.V1_DN
DEPP1	RELA_DN.V1_UP
DEPP1	ATF2_UP.V1_DN
TMEM273	STK33_SKM_DN
RASSF4	CAHOY_ASTROGLIAL
RASSF4	DCA_UP.V1_DN
ZNF488	STK33_SKM_DN
ZNF32	RAF_UP.V1_DN
ZNF32	BRCA1_DN.V1_DN
ZNF32	BCAT_GDS748_DN
ZNF32	DCA_UP.V1_DN
ALOX5	STK33_DN
ALOX5	KRAS.DF.V1_DN
ALOX5	STK33_SKM_DN
ALOX5	CYCLIN_D1_UP.V1_DN
ALOX5	P53_DN.V2_DN
ALOX5	STK33_NOMO_DN
FXYD4	AKT_UP_MTOR_DN.V1_UP
FXYD4	PKCA_DN.V1_DN
GDF2	ATM_DN.V1_UP
GDF2	KRAS.AMP.LUNG_UP.V1_DN
SYT15	SRC_UP.V1_DN
TIMM23	CSR_EARLY_UP.V1_UP
PARG	GCNP_SHH_UP_EARLY.V1_UP
PARG	PDGF_UP.V1_UP
PARG	CYCLIN_D1_UP.V1_DN
ARHGAP22	ATF2_UP.V1_UP
ARHGAP22	IL21_UP.V1_UP
ARHGAP22	ATF2_S_UP.V1_UP
ZNF239	KRAS.DF.V1_DN
VSTM4	ALK_DN.V1_UP
SLC18A3	CYCLIN_D1_UP.V1_UP
ANXA8	E2F1_UP.V1_DN
ANXA8	SNF5_DN.V1_DN
PRKG1	NOTCH_DN.V1_UP
PRKG1	IL2_UP.V1_DN
PRKG1	RELA_DN.V1_UP
PRKG1	IL15_UP.V1_DN
PRKG1	IL21_UP.V1_DN
OGDHL	PTEN_DN.V2_DN
OGDHL	BMI1_DN_MEL18_DN.V1_DN
OGDHL	STK33_DN
OGDHL	KRAS.LUNG_UP.V1_UP
OGDHL	STK33_SKM_DN
OGDHL	KRAS.600.LUNG.BREAST_UP.V1_UP
CSGALNACT2	TBK1.DF_UP
CSGALNACT2	MTOR_UP.V1_DN
CSGALNACT2	CRX_DN.V1_UP
CHAT	BRCA1_DN.V1_UP
RASGEF1A	CAHOY_NEURONAL
ZNF33B	PDGF_UP.V1_DN
TMEM267	SNF5_DN.V1_UP
FGF10	RB_P130_DN.V1_UP
HCN1	CAHOY_NEURONAL
SLC39A1	ESC_V6.5_UP_EARLY.V1_DN
ACP6	STK33_DN
ACP6	STK33_SKM_DN
SLC27A3	ESC_V6.5_UP_LATE.V1_UP
SLC27A3	JAK2_DN.V1_DN
SLC27A3	EGFR_UP.V1_DN
SLC27A3	E2F3_UP.V1_UP
SLC27A3	PRC1_BMI_UP.V1_DN
CHRNB2	CYCLIN_D1_KE_.V1_DN
CHRNB2	WNT_UP.V1_UP
FMO5	ERBB2_UP.V1_UP
FMO5	RELA_DN.V1_DN
FMO5	ATM_DN.V1_DN
FMO5	VEGF_A_UP.V1_UP
FMO5	CTIP_DN.V1_DN
RNF115	BMI1_DN_MEL18_DN.V1_DN
SETDB1	GCNP_SHH_UP_EARLY.V1_DN
SETDB1	SIRNA_EIF4GI_UP
SEMA6C	PKCA_DN.V1_DN
LELP1	MYC_UP.V1_UP
LELP1	SRC_UP.V1_UP
CHD1L	P53_DN.V2_DN
CHD1L	JNK_DN.V1_DN
EFNA4	E2F1_UP.V1_DN
EFNA4	IL2_UP.V1_DN
S100A8	AKT_UP_MTOR_DN.V1_UP
S100A8	EGFR_UP.V1_UP
S100A8	MYC_UP.V1_DN
S100A8	HOXA9_DN.V1_UP
S100A8	TBK1.DF_UP
S100A8	MEK_UP.V1_DN
S100A8	RB_P107_DN.V1_DN
S100A8	NOTCH_DN.V1_UP
S100A8	RAF_UP.V1_UP
S100A8	KRAS.PROSTATE_UP.V1_DN
BNIPL	ESC_V6.5_UP_LATE.V1_DN
BNIPL	ESC_J1_UP_EARLY.V1_UP
HIST2H2AA3	KRAS.DF.V1_DN
HIST2H2AA3	BCAT.100_UP.V1_DN
S100A5	KRAS.BREAST_UP.V1_UP
S100A5	KRAS.600.LUNG.BREAST_UP.V1_UP
S100A2	CYCLIN_D1_KE_.V1_UP
S100A2	ATM_DN.V1_UP
S100A2	LEF1_UP.V1_UP
HIST2H3D	AKT_UP.V1_UP
HIST2H3D	MTOR_UP.V1_UP
HIST2H3D	SNF5_DN.V1_DN
HIST2H3D	RB_DN.V1_DN
S100A14	RAF_UP.V1_DN
S100A14	AKT_UP.V1_UP
S100A14	LEF1_UP.V1_DN
S100A14	MTOR_UP.V1_UP
S100A14	DCA_UP.V1_DN
S100A14	SIRNA_EIF4GI_UP
LYSMD1	GCNP_SHH_UP_LATE.V1_DN
GABPB2	CSR_EARLY_UP.V1_UP
RPRD2	ESC_V6.5_UP_EARLY.V1_UP
NUDT4B	SRC_UP.V1_UP
NBPF10	BCAT_BILD_ET_AL_DN
S100A16	RB_P107_DN.V1_DN
S100A16	RB_DN.V1_DN
S100A16	CRX_DN.V1_DN
CA14	ATF2_UP.V1_UP
CA14	ESC_V6.5_UP_LATE.V1_UP
CA14	CTIP_DN.V1_DN
CA14	BRCA1_DN.V1_DN
SPRR2A	AKT_UP.V1_UP
SPRR2A	AKT_UP_MTOR_DN.V1_UP
IL6R	PRC2_EZH2_UP.V1_UP
BOLA1	EIF4E_UP
LENEP	KRAS.AMP.LUNG_UP.V1_UP
NPR1	E2F1_UP.V1_DN
NPR1	KRAS.BREAST_UP.V1_DN
NPR1	JNK_DN.V1_DN
NPR1	SNF5_DN.V1_DN
MENT	MTOR_UP.N4.V1_DN
LCE2B	RELA_DN.V1_DN
LCE2B	NOTCH_DN.V1_UP
LCE2B	PRC2_SUZ12_UP.V1_UP
GOLPH3L	TBK1.DF_UP
GOLPH3L	TGFB_UP.V1_DN
GOLPH3L	IL2_UP.V1_DN
GOLPH3L	IL15_UP.V1_DN
MTMR11	MYC_UP.V1_DN
MTMR11	JAK2_DN.V1_DN
MTMR11	RAF_UP.V1_UP
MTMR11	VEGF_A_UP.V1_UP
MTMR11	RELA_DN.V1_UP
GATAD2B	ESC_V6.5_UP_EARLY.V1_UP
GATAD2B	ESC_V6.5_UP_LATE.V1_UP
GATAD2B	AKT_UP.V1_DN
GATAD2B	AKT_UP_MTOR_DN.V1_DN
GATAD2B	PKCA_DN.V1_DN
FLG	PRC1_BMI_UP.V1_DN
FLG	IL15_UP.V1_DN
PBXIP1	CYCLIN_D1_UP.V1_DN
PBXIP1	MTOR_UP.N4.V1_DN
PBXIP1	IL2_UP.V1_DN
PBXIP1	IL15_UP.V1_DN
CRCT1	KRAS.BREAST_UP.V1_UP
CRCT1	JAK2_DN.V1_UP
CRCT1	PRC2_EZH2_UP.V1_UP
CRCT1	KRAS.600.LUNG.BREAST_UP.V1_UP
CRCT1	KRAS.LUNG.BREAST_UP.V1_UP
SV2A	STK33_SKM_DN
SV2A	PRC2_EED_UP.V1_DN
SV2A	HOXA9_DN.V1_DN
TDRD10	MYC_UP.V1_UP
ADAMTSL4	ESC_V6.5_UP_EARLY.V1_UP
ADAMTSL4	JAK2_DN.V1_DN
ADAMTSL4	ATF2_S_UP.V1_UP
ADAMTSL4	CSR_EARLY_UP.V1_DN
S100A7	KRAS.300_UP.V1_DN
S100A7	KRAS.LUNG.BREAST_UP.V1_DN
S100A7	KRAS.600_UP.V1_DN
S100A7	KRAS.LUNG_UP.V1_DN
S100A7	KRAS.PROSTATE_UP.V1_DN
S100A7	KRAS.600.LUNG.BREAST_UP.V1_DN
S100A7	KRAS.50_UP.V1_DN
RBM8A	RB_P107_DN.V1_DN
PGLYRP4	PRC1_BMI_UP.V1_UP
PGLYRP4	CTIP_DN.V1_UP
PGLYRP4	IL15_UP.V1_DN
PGLYRP4	KRAS.DF.V1_DN
SPRR1A	MTOR_UP.V1_UP
SPRR1A	KRAS.600_UP.V1_DN
SPRR1A	AKT_UP.V1_UP
SPRR1A	JAK2_DN.V1_UP
SPRR1A	KRAS.PROSTATE_UP.V1_DN
SPRR1A	DCA_UP.V1_DN
SPRR1A	SIRNA_EIF4GI_UP
NOTCH2NLA	DCA_UP.V1_DN
NOTCH2NLA	JAK2_DN.V1_DN
XP32	KRAS.PROSTATE_UP.V1_DN
XP32	KRAS.600.LUNG.BREAST_UP.V1_UP
TARS2	MTOR_UP.V1_UP
VPS72	EIF4E_UP
SPRR1B	P53_DN.V2_UP
SPRR1B	KRAS.300_UP.V1_DN
SPRR1B	KRAS.600_UP.V1_DN
SPRR1B	KRAS.PROSTATE_UP.V1_DN
SPRR1B	MYC_UP.V1_DN
SPRR1B	SRC_UP.V1_DN
SPRR1B	KRAS.DF.V1_DN
SPRR1B	TBK1.DF_UP
SPRR1B	KRAS.50_UP.V1_DN
SPRR1B	E2F3_UP.V1_DN
SPRR1B	SIRNA_EIF4GI_UP
SPRR1B	RAPA_EARLY_UP.V1_DN
LCE3D	SRC_UP.V1_UP
GJA8	KRAS.BREAST_UP.V1_UP
PIP5K1A	PGF_UP.V1_DN
PIP5K1A	GCNP_SHH_UP_LATE.V1_DN
ATP8B2	ESC_V6.5_UP_EARLY.V1_UP
ATP8B2	CRX_DN.V1_DN
ATP8B2	STK33_SKM_DN
KCNN3	MEL18_DN.V1_UP
KCNN3	STK33_SKM_DN
KCNN3	BMI1_DN_MEL18_DN.V1_UP
KCNN3	JNK_DN.V1_UP
PLEKHO1	BMI1_DN_MEL18_DN.V1_UP
PLEKHO1	PTEN_DN.V2_DN
PLEKHO1	BRCA1_DN.V1_DN
PLEKHO1	LEF1_UP.V1_UP
TUFT1	NRL_DN.V1_DN
TUFT1	TBK1.DF_UP
TUFT1	KRAS.DF.V1_DN
TUFT1	TGFB_UP.V1_DN
TUFT1	BMI1_DN_MEL18_DN.V1_UP
TUFT1	ESC_J1_UP_LATE.V1_UP
TUFT1	PRC2_EED_UP.V1_UP
S100A6	MEK_UP.V1_UP
S100A6	CRX_DN.V1_DN
S100A6	ERBB2_UP.V1_UP
S100A6	ESC_V6.5_UP_EARLY.V1_DN
S100A6	ESC_V6.5_UP_LATE.V1_DN
SRGAP2B	MYC_UP.V1_DN
SRGAP2B	E2F3_UP.V1_DN
LOR	CYCLIN_D1_KE_.V1_UP
LOR	GCNP_SHH_UP_LATE.V1_DN
SMCP	CYCLIN_D1_KE_.V1_DN
C1orf54	BMI1_DN_MEL18_DN.V1_DN
C1orf54	BMI1_DN.V1_DN
C1orf54	MYC_UP.V1_DN
C1orf54	MEL18_DN.V1_DN
S100A3	RPS14_DN.V1_DN
S100A3	ATM_DN.V1_UP
S100A3	TGFB_UP.V1_UP
S100A3	LEF1_UP.V1_UP
S100A3	ATF2_UP.V1_DN
S100A3	IL15_UP.V1_DN
IVL	KRAS.LUNG.BREAST_UP.V1_DN
IVL	SRC_UP.V1_DN
IVL	KRAS.600_UP.V1_DN
IVL	KRAS.LUNG_UP.V1_DN
IVL	KRAS.600.LUNG.BREAST_UP.V1_DN
IVL	SNF5_DN.V1_DN
POGZ	MYC_UP.V1_DN
POGZ	ATF2_UP.V1_DN
TDRKH	P53_DN.V2_UP
RORC	P53_DN.V2_UP
RORC	AKT_UP.V1_DN
ARNT	CYCLIN_D1_KE_.V1_DN
ARNT	CYCLIN_D1_UP.V1_DN
HIST2H2BE	BMI1_DN_MEL18_DN.V1_DN
HIST2H2BE	BMI1_DN.V1_DN
HIST2H2BE	STK33_SKM_UP
HIST2H2BE	GCNP_SHH_UP_EARLY.V1_DN
HIST2H2BE	PRC2_EED_UP.V1_UP
HIST2H2BE	STK33_UP
BCL9	PDGF_ERK_DN.V1_DN
BCL9	MYC_UP.V1_DN
BCL9	JNK_DN.V1_DN
BCL9	CYCLIN_D1_UP.V1_UP
BCL9	CYCLIN_D1_KE_.V1_UP
SPRR2B	KRAS.BREAST_UP.V1_UP
SPRR2B	JAK2_DN.V1_UP
SPRR2B	LEF1_UP.V1_UP
SPRR2B	NOTCH_DN.V1_DN
SPRR2B	ATF2_UP.V1_DN
SPRR2B	WNT_UP.V1_DN
SPRR2B	CTIP_DN.V1_DN
INTS3	MTOR_UP.V1_UP
GSTCD	KRAS.PROSTATE_UP.V1_UP
ARHGEF38	KRAS.600_UP.V1_DN
ARHGEF38	PRC1_BMI_UP.V1_UP
SLC9B2	STK33_DN
SLC9B2	STK33_NOMO_DN
AIMP1	PGF_UP.V1_UP
AIMP1	VEGF_A_UP.V1_DN
AIMP1	RB_P107_DN.V1_DN
MANBA	LEF1_UP.V1_DN
MANBA	ESC_V6.5_UP_LATE.V1_DN
DDIT4L	RB_DN.V1_UP
DDIT4L	CSR_EARLY_UP.V1_UP
DDIT4L	STK33_SKM_DN
DDIT4L	STK33_NOMO_UP
PPP3CA	RAPA_EARLY_UP.V1_UP
PPP3CA	E2F1_UP.V1_DN
PPA2	RB_P107_DN.V1_DN
TBCK	EIF4E_DN
FAM3C	IL15_UP.V1_UP
FAM3C	CRX_DN.V1_UP
FAM3C	BCAT_GDS748_UP
FAM3C	PDGF_UP.V1_UP
FAM3C	CYCLIN_D1_KE_.V1_UP
FAM3C	RB_DN.V1_DN
TFEC	PRC2_SUZ12_UP.V1_DN
TFEC	HOXA9_DN.V1_UP
TFEC	STK33_SKM_UP
TFEC	ALK_DN.V1_UP
TFEC	MEL18_DN.V1_UP
TFEC	BMI1_DN_MEL18_DN.V1_UP
TFEC	RELA_DN.V1_DN
TFEC	ATM_DN.V1_DN
TFEC	ESC_J1_UP_LATE.V1_UP
TFEC	RPS14_DN.V1_UP
TFEC	CTIP_DN.V1_DN
TFEC	STK33_UP
TFEC	JNK_DN.V1_UP
TFEC	STK33_NOMO_UP
KCND2	ATF2_UP.V1_DN
KCND2	ATF2_S_UP.V1_DN
GPR37	PGF_UP.V1_UP
GPR37	KRAS.600_UP.V1_UP
GPR37	RAF_UP.V1_UP
GPR37	PRC2_EED_UP.V1_UP
GPR37	VEGF_A_UP.V1_DN
GPR37	ATF2_UP.V1_DN
GPR37	STK33_SKM_DN
GPR37	PRC2_EZH2_UP.V1_UP
GPR37	KRAS.KIDNEY_UP.V1_UP
FOXP2	STK33_SKM_DN
ZNF800	CSR_EARLY_UP.V1_UP
PTPRZ1	PTEN_DN.V1_UP
PTPRZ1	ALK_DN.V1_DN
PTPRZ1	NFE2L2.V2
PTPRZ1	CTIP_DN.V1_DN
PTPRZ1	SNF5_DN.V1_DN
